Date,tps.req.01,tps.req.02,tps.req.03,tps.req.04,tps.req.05,tps.req.06,tps.req.07,tps.req.08,tps.req.09,tps.req.10,tps.req.11,tps.req.12,tps.req.13,tps.req.14,tps.req.15,tps.req.16,tps.req.17,tps.req.18,tps.req.19,tps.req.20,tps.req.21,tps.req.22,tps.req.23,tps.req.24,tps.req.25,tps.req.26,tps.req.27,tps.req.28,tps.req.29,tps.req.30,tps.req.31,tps.req.32,tps.req.33,tps.req.34,tps.req.35,tps.req.36,tps.req.37,tps.req.38,tps.req.39,tps.req.40,tps.req.41,tps.req.42,tps.req.43,tps.req.44,tps.req.45,tps.req.46,tps.req.47,tps.req.48,tps.req.49,tps.req.50,tps.req.51,tps.req.52,tps.req.53,tps.req.54,tps.req.55,tps.req.56,tps.req.57,tps.req.58,tps.req.59,tps.req.60,tps.req.61,tps.req.62,tps.req.63,tps.req.64,tps.req.65,tps.req.66,tps.req.67,tps.req.68,tps.req.69,tps.req.70,tps.req.71,tps.req.72,tps.req.73,tps.req.74,tps.req.75,tps.req.76,tps.req.77,tps.req.78
2017-07-03 15:06,NaN,NaN,0.0,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.0,NaN,0.0,0.0,NaN,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0
2017-07-03 15:07,NaN,NaN,0.55,NaN,0.0,0.0,0.0,0.0,NaN,NaN,0.48333333333333334,NaN,0.0,0.48333333333333334,NaN,NaN,0.0,0.0,0.0,NaN,NaN,0.48333333333333334,0.2833333333333333,NaN,0.08333333333333333,NaN,NaN,0.06666666666666667,0.7333333333333333,0.0,0.0,0.8333333333333334,NaN,0.85,NaN,NaN,NaN,NaN,NaN,0.0
2017-07-03 15:08,NaN,NaN,23.6,NaN,1.65,0.16666666666666666,2.4,1.35,NaN,NaN,24.383333333333333,NaN,0.0,0.0,NaN,NaN,9.083333333333334,0.0,0.16666666666666666,NaN,NaN,0.0,3.8,NaN,0.0,NaN,NaN,0.0,17.266666666666666,1.0333333333333334,1.45,30.566666666666666,NaN,43.3,NaN,NaN,NaN,NaN,NaN,0.0
2017-07-03 15:09,NaN,NaN,47.61666666666667,NaN,4.116666666666666,0.36666666666666664,144.58333333333334,3.5833333333333335,NaN,NaN,49.233333333333334,NaN,0.0,0.0,NaN,NaN,20.65,0.03333333333333333,0.4,NaN,NaN,0.0,7.233333333333333,NaN,0.0,NaN,NaN,0.0,33.166666666666664,2.3333333333333335,0.2,62.95,NaN,89.16666666666667,NaN,NaN,NaN,NaN,NaN,0.21666666666666667
2017-07-03 15:10,NaN,NaN,50.06666666666667,NaN,4.55,0.23333333333333334,159.9,4.116666666666666,NaN,NaN,50.21666666666667,NaN,0.0,0.0,NaN,NaN,22.716666666666665,0.0,0.26666666666666666,NaN,NaN,0.0,7.4,NaN,0.0,NaN,NaN,0.0,34.4,2.5166666666666666,0.0,66.4,NaN,92.88333333333334,NaN,NaN,NaN,NaN,NaN,0.35
2017-07-03 15:11,NaN,NaN,49.733333333333334,NaN,4.416666666666667,0.16666666666666666,158.71666666666667,4.083333333333333,NaN,NaN,49.81666666666667,NaN,0.0,0.0,NaN,NaN,22.533333333333335,0.016666666666666666,0.23333333333333334,NaN,NaN,0.0,7.416666666666667,NaN,0.0,NaN,NaN,0.0,34.233333333333334,2.35,0.0,65.88333333333334,NaN,91.98333333333333,NaN,NaN,NaN,NaN,NaN,0.35
2017-07-03 15:12,NaN,NaN,49.733333333333334,NaN,4.35,0.2,156.96666666666667,4.266666666666667,NaN,NaN,49.416666666666664,NaN,0.0,0.05,NaN,NaN,22.533333333333335,0.016666666666666666,0.3,NaN,NaN,0.08333333333333333,7.35,NaN,0.0,NaN,NaN,0.0,34.333333333333336,2.3666666666666667,0.0,66.0,NaN,91.68333333333334,NaN,NaN,NaN,NaN,NaN,0.35
2017-07-03 15:13,NaN,NaN,50.6,NaN,4.383333333333334,0.25,158.38333333333333,4.2,NaN,NaN,49.516666666666666,NaN,0.0,0.0,NaN,NaN,22.516666666666666,0.016666666666666666,0.23333333333333334,NaN,NaN,0.0,7.583333333333333,NaN,0.0,NaN,NaN,0.0,33.9,2.533333333333333,0.15,67.0,NaN,91.76666666666667,NaN,NaN,NaN,NaN,NaN,0.35
2017-07-03 15:14,NaN,NaN,50.13333333333333,NaN,4.75,0.31666666666666665,159.33333333333334,4.066666666666666,NaN,NaN,50.61666666666667,NaN,0.0,0.0,NaN,NaN,22.666666666666668,0.016666666666666666,0.25,NaN,NaN,0.0,7.583333333333333,NaN,0.0,NaN,NaN,0.0,32.96666666666667,2.4,0.0,66.78333333333333,NaN,92.48333333333333,NaN,NaN,NaN,NaN,NaN,0.35
2017-07-03 15:15,NaN,NaN,49.3,NaN,4.55,0.35,159.15,4.116666666666666,NaN,NaN,50.95,NaN,0.0,0.0,NaN,NaN,22.8,0.016666666666666666,0.26666666666666666,NaN,NaN,0.0,7.166666666666667,NaN,0.016666666666666666,NaN,NaN,0.03333333333333333,33.9,2.15,0.0,65.4,NaN,93.2,NaN,NaN,NaN,NaN,NaN,0.35
2017-07-03 15:16,NaN,NaN,56.583333333333336,NaN,4.383333333333334,0.3,157.8,4.05,NaN,NaN,50.56666666666667,NaN,0.0,0.0,NaN,NaN,22.483333333333334,0.016666666666666666,0.25,NaN,NaN,0.0,7.2,NaN,0.06666666666666667,NaN,NaN,0.0,33.8,2.316666666666667,0.05,72.46666666666667,NaN,92.56666666666666,NaN,NaN,NaN,NaN,NaN,0.35
2017-07-03 15:17,NaN,NaN,113.73333333333333,NaN,4.133333333333334,0.26666666666666666,172.26666666666668,3.75,NaN,NaN,50.4,NaN,0.0,0.03333333333333333,NaN,NaN,22.083333333333332,0.016666666666666666,0.3,NaN,NaN,0.016666666666666666,7.383333333333334,NaN,0.016666666666666666,NaN,NaN,0.016666666666666666,32.63333333333333,2.65,0.05,129.3,NaN,91.71666666666667,NaN,NaN,NaN,NaN,NaN,0.35
2017-07-03 15:18,NaN,NaN,166.81666666666666,NaN,3.95,0.26666666666666666,269.6333333333333,3.933333333333333,NaN,NaN,50.483333333333334,NaN,0.0,0.0,NaN,NaN,22.3,0.016666666666666666,0.26666666666666666,NaN,NaN,0.0,7.416666666666667,NaN,0.0,NaN,NaN,0.0,33.03333333333333,2.4166666666666665,0.1,182.38333333333333,NaN,91.98333333333333,NaN,NaN,NaN,NaN,NaN,0.35
